dt,name,code,pos_score
2021.10.29,풍산,'103140,0.857
2021.10.29,BNK금융지주,'138930,0.857
2021.10.29,에스티팜,'237690,0.882
2021.10.29,한화솔루션,'009830,0.77
2021.10.29,삼성전자,'005930,0.75
2021.10.29,이마트,'139480,0.444
2021.10.29,삼성엔지니어링,'028050,0.91
2021.10.29,롯데쇼핑,'023530,0.833
2021.11.01,아프리카TV,'067160,1.0
2021.11.01,효성화학,'298000,0.4
2021.11.01,아프리카TV,'067160,0.833
2021.11.01,SK이노베이션,'096770,0.833
2021.11.01,아모레퍼시픽,'090430,0.5
2021.11.01,호텔신라,'008770,0.556
2021.11.01,한화솔루션,'009830,0.667
2021.11.01,대한유화,'006650,0.333
2021.11.01,유한양행,'000100,0.667
2021.11.01,리메드,'302550,0.8
2021.11.01,SK이노베이션,'096770,0.667
2021.11.01,현대위아,'011210,0.67
2021.11.01,S-Oil,'010950,0.818
2021.11.01,만도,'204320,0.6
2021.11.01,아모레G,'002790,0.455
2021.11.01,효성첨단소재,'298050,0.904
2021.11.01,한화에어로스페이스,'012450,0.583
2021.11.01,효성티앤씨,'298020,0.667
2021.11.01,현대위아,'011210,0.667
2021.11.01,호텔신라,'008770,0.667
2021.11.01,아모레퍼시픽,'090430,0.583
2021.11.02,인터로조,'119610,0.833
2021.11.02,SKC,'011790,0.778
2021.11.02,SKC,'011790,0.667
2021.11.02,한국타이어앤테크놀로지,'161390,0.667
2021.11.03,동아에스티,'170900,0.667
2021.11.03,동아에스티,'170900,0.667
2021.11.03,디오,'039840,0.917
2021.11.03,한국금융지주,'071050,0.667
2021.11.03,제주항공,'089590,0.79
2021.11.04,클리오,'237880,0.846
2021.11.04,동구바이오제약,'006620,0.75
2021.11.04,레드캡투어,'038390,0.714
2021.11.04,티움바이오,'321550,0.714
2021.11.04,위드텍,'348350,0.727
2021.11.04,코오롱인더,'120110,0.75
2021.11.04,지니언스,'263860,0.857
2021.11.04,다날,'064260,0.857
2021.11.04,한화,'000880,0.833
2021.11.04,비올,'335890,0.857
2021.11.04,에코프로비엠,'247540,0.667
2021.11.04,토박스코리아,'215480,0.846
2021.11.04,선데이토즈,'123420,0.857
2021.11.04,이지케어텍,'099750,0.857
2021.11.04,뷰웍스,'100120,0.714
2021.11.04,바디텍메드,'206640,0.889
2021.11.04,아스타,'246720,0.89
2021.11.04,동국산업,'005160,0.8
2021.11.04,넵튠,'217270,0.822
2021.11.04,라온테크,'232680,0.818
2021.11.04,우리조명,'037400,0.622
2021.11.04,포스코엠텍,'009520,0.857
2021.11.04,삼성SDI,'006400,0.714
2021.11.04,이랜텍,'054210,0.667
2021.11.04,이노와이어리스,'073490,0.938
2021.11.05,롯데쇼핑,'023530,0.714
2021.11.05,BGF리테일,'282330,0.667
2021.11.05,카카오,'035720,0.667
2021.11.05,현대백화점,'069960,0.818
2021.11.05,롯데쇼핑,'023530,0.286
2021.11.05,한미약품,'128940,0.875
2021.11.05,현대백화점,'069960,0.833
2021.11.05,CJ ENM,'035760,0.912
2021.11.05,카카오,'035720,0.571
2021.11.05,KT&amp;G,'033780,0.857
2021.11.05,KT&amp;G,'033780,0.667
2021.11.05,F&amp;F,'383220,0.917
2021.11.05,CJ ENM,'035760,0.857
2021.11.08,코스메카코리아,'241710,0.857
2021.11.08,바이젠셀,'308080,0.5
2021.11.08,한솔테크닉스,'004710,0.667
2021.11.08,GS리테일,'007070,0.5
2021.11.08,현대글로비스,'086280,0.778
2021.11.08,금호석유,'011780,0.833
2021.11.08,GS리테일,'007070,0.667
2021.11.08,KCC,'002380,0.75
2021.11.08,씨에스윈드,'112610,0.667
2021.11.08,아이티엠반도체,'084850,0.857
2021.11.08,LG유플러스,'032640,0.667
2021.11.08,피에스케이,'319660,0.833
2021.11.08,롯데케미칼,'011170,0.143
2021.11.08,서울반도체,'046890,0.625
2021.11.08,네오팜,'092730,0.833
2021.11.08,한섬,'020000,1.0
2021.11.09,삼성증권,'016360,0.714
2021.11.09,태웅로직스,'124560,0.824
2021.11.09,메리츠증권,'008560,0.857
2021.11.09,CJ제일제당,'097950,0.875
2021.11.09,롯데리츠,'330590,0.688
2021.11.09,케이카,'381970,1.0
2021.11.09,CJ제일제당,'097950,0.875
2021.11.09,삼성증권,'016360,0.778
2021.11.09,CJ대한통운,'000120,0.75
2021.11.09,솔루엠,'248070,0.714
2021.11.09,덕산네오룩스,'213420,0.667
2021.11.09,이리츠코크렙,'088260,0.692
2021.11.09,흥국에프엔비,'189980,0.667
2021.11.09,GS,'078930,0.75
2021.11.09,CJ대한통운,'000120,0.846
2021.11.09,CJ제일제당,'097950,0.667
2021.11.09,신한알파리츠,'293940,0.818
2021.11.09,웹젠,'069080,0.4
2021.11.09,코웨이,'021240,0.857
2021.11.09,아비코전자,'036010,0.67
2021.11.10,롯데정밀화학,'004000,0.818
2021.11.10,롯데케미칼,'011170,0.875
2021.11.10,KT,'030200,0.857
2021.11.10,신세계,'004170,0.857
2021.11.10,KT,'030200,0.833
2021.11.10,신세계인터내셔날,'031430,0.833
2021.11.10,테이팩스,'055490,0.857
2021.11.10,이노션,'214320,0.857
2021.11.10,NHN,'181710,0.727
2021.11.10,씨에스윈드,'112610,0.333
2021.11.10,한국가스공사,'036460,0.857
2021.11.10,레이언스,'228850,0.823
2021.11.10,한온시스템,'018880,0.4
2021.11.10,신세계,'004170,0.667
2021.11.10,원익IPS,'240810,0.667
2021.11.10,바텍,'043150,0.857
2021.11.10,이노션,'214320,0.944
2021.11.10,스카이라이프,'053210,0.667
2021.11.10,디어유,'376300,0.857
2021.11.10,키움증권,'039490,0.455
2021.11.10,신세계,'004170,0.857
2021.11.11,CJ프레시웨이,'051500,0.75
2021.11.11,SK이노베이션,'096770,0.693
2021.11.11,휴메딕스,'200670,0.921
2021.11.11,KT,'030200,0.667
2021.11.11,엔브이에이치코리아,'067570,0.857
2021.11.11,제노포커스,'187420,0.75
2021.11.11,동양생명,'082640,0.778
2021.11.11,세종메디칼,'258830,0.833
2021.11.11,유니크,'011320,0.909
2021.11.11,머큐리,'100590,0.875
2021.11.11,휴젤,'145020,0.75
2021.11.11,코스맥스,'192820,0.778
2021.11.11,SK텔레콤,'017670,0.833
2021.11.11,특수건설,'026150,0.857
2021.11.12,엔씨소프트,'036570,0.86
2021.11.12,크래프톤,'259960,0.857
2021.11.12,컴투스,'078340,0.667
2021.11.12,이마트,'139480,0.429
2021.11.12,엔씨소프트,'036570,0.667
2021.11.12,와이지엔터테인먼트,'122870,0.8
2021.11.12,이마트,'139480,0.4
2021.11.12,앤씨앤,'092600,0.667
2021.11.12,이마트,'139480,0.857
2021.11.15,롯데정밀화학,'004000,0.667
2021.11.15,삼성화재,'000810,0.667
2021.11.15,이마트,'139480,0.667
2021.11.15,한세실업,'105630,0.778
2021.11.15,셀트리온헬스케어,'091990,0.667
2021.11.15,두산,'000150,0.788
2021.11.15,한국전력,'015760,0.364
2021.11.15,SKC,'011790,0.667
2021.11.15,푸드나무,'290720,0.833
2021.11.15,대덕전자,'353200,1.0
2021.11.15,DB손해보험,'005830,0.846
2021.11.15,원익QnC,'074600,0.76
2021.11.15,한국전력,'015760,0.667
2021.11.15,영원무역,'111770,0.667
2021.11.15,아스트,'067390,0.615
2021.11.15,화승엔터프라이즈,'241590,0.833
2021.11.15,DB하이텍,'000990,0.917
2021.11.15,휠라홀딩스,'081660,0.5
2021.11.15,현대해상,'001450,0.818
2021.11.16,한국콜마,'161890,0.375
2021.11.16,농심,'004370,0.75
2021.11.16,아모텍,'052710,0.583
2021.11.17,제노레이,'122310,0.75
2021.11.17,동국제강,'001230,0.667
2021.11.17,세코닉스,'053450,0.667
2021.11.17,한샘,'009240,0.714
2021.11.17,SK,'034730,0.833
2021.11.17,플래티어,'367000,0.909
2021.11.17,효성티앤씨,'298020,0.857
2021.11.17,대한제강,'084010,0.833
2021.11.17,서진시스템,'178320,0.75
2021.11.18,엔켐,'348370,0.667
2021.11.18,효성화학,'298000,0.75
2021.11.19,그리티,'204020,0.846
2021.11.19,칩스앤미디어,'094360,0.833
2021.11.19,이노인스트루먼트,'215790,0.75
2021.11.19,팜스빌,'318010,0.792
2021.11.19,KG모빌리언스,'046440,0.778
2021.11.19,엔텔스,'069410,0.846
2021.11.22,비즈니스온,'138580,0.833
2021.11.22,SKC,'011790,0.778
2021.11.22,삼성전기,'009150,0.833
2021.11.22,에이플러스에셋,'244920,0.833
2021.11.22,효성첨단소재,'298050,0.833
2021.11.22,LG화학,'051910,0.8
2021.11.22,싸이토젠,'217330,0.857
2021.11.22,티움바이오,'321550,0.786
2021.11.23,한샘,'009240,0.667
2021.11.23,LX하우시스,'108670,0.667
2021.11.24,NH투자증권,'005940,0.714
2021.11.24,한국금융지주,'071050,0.647
2021.11.24,애니플러스,'310200,0.857
2021.11.24,삼성증권,'016360,0.8
2021.11.24,대신증권,'003540,0.667
2021.11.24,키움증권,'039490,0.607
2021.11.24,SK가스,'018670,0.667
2021.11.25,제노레이,'122310,0.714
2021.11.25,레고켐바이오,'141080,0.903
2021.11.25,SKC,'011790,0.833
2021.11.25,앤씨앤,'092600,0.733
2021.11.25,영우디에스피,'143540,0.67
2021.11.25,아스트,'067390,0.813
2021.11.25,세코닉스,'053450,0.857
2021.11.26,KT,'030200,0.833
2021.11.26,RFHIC,'218410,0.833
2021.11.26,풍산,'103140,0.778
2021.11.26,한화에어로스페이스,'012450,0.692
2021.11.26,티앤알바이오팹,'246710,0.833
2021.11.26,고려아연,'010130,0.722
2021.11.26,SK텔레콤,'017670,0.921
2021.11.26,미투젠,'950190,0.714
2021.11.26,LG유플러스,'032640,0.692
2021.11.29,현대미포조선,'010620,0.571
2021.11.30,피에스케이홀딩스,'031980,0.944
2021.11.30,이노션,'214320,0.833
2021.11.30,스튜디오드래곤,'253450,0.833
2021.11.30,싸이버원,'356890,0.857
2021.11.30,POSCO,'005490,0.833
2021.11.30,현대제철,'004020,0.708
2021.11.30,제이콘텐트리,'036420,0.867
2021.11.30,GS건설,'006360,0.833
2021.11.30,카카오페이,'377300,0.578
2021.11.30,명신산업,'009900,0.759
2021.11.30,스튜디오드래곤,'253450,0.833
2021.11.30,현대건설,'000720,0.912
2021.11.30,제일기획,'030000,0.857
2021.11.30,DL이앤씨,'375500,0.857
2021.11.30,SBS,'034120,0.667
2021.11.30,롯데케미칼,'011170,0.615
2021.12.01,LG생활건강,'051900,0.867
2021.12.02,하츠,'066130,0.889
2021.12.02,브레인즈컴퍼니,'099390,0.818
2021.12.02,코윈테크,'282880,0.857
2021.12.02,미래생명자원,'218150,0.75
2021.12.02,KH바텍,'060720,0.75
2021.12.02,LG생활건강,'051900,0.778
2021.12.02,앤씨앤,'092600,0.684
2021.12.02,압타머사이언스,'291650,0.714
2021.12.02,SKC,'011790,0.833
2021.12.02,리더스코스메틱,'016100,0.778
2021.12.02,케이엔제이,'272110,0.778
2021.12.02,NHN한국사이버결제,'060250,0.818
2021.12.03,LS,'006260,0.636
2021.12.03,지노믹트리,'228760,0.986
2021.12.03,효성화학,'298000,0.846
2021.12.03,만도,'204320,0.857
2021.12.06,오스코텍,'039200,0.706
2021.12.06,KCI,'036670,0.571
2021.12.06,기아,'000270,0.667
2021.12.06,대한유화,'006650,0.714
2021.12.07,효성첨단소재,'298050,0.8
2021.12.08,네오셈,'253590,0.667
2021.12.09,케이엠제약,'225430,0.724
2021.12.09,젠큐릭스,'229000,0.667
2021.12.09,슈피겐코리아,'192440,0.778
2021.12.09,코데즈컴바인,'047770,0.857
2021.12.09,롯데정밀화학,'004000,0.75
2021.12.09,LG이노텍,'011070,0.82
2021.12.09,이수앱지스,'086890,0.714
2021.12.09,나스미디어,'089600,0.667
2021.12.09,롯데렌탈,'089860,0.667
2021.12.09,디이엔티,'079810,0.833
2021.12.09,파라텍,'033540,0.778
2021.12.10,LG헬로비전,'037560,0.667
2021.12.10,녹십자,'006280,0.636
2021.12.10,에이치피오,'357230,0.667
2021.12.13,포스코인터내셔널,'047050,1.0
2021.12.13,POSCO,'005490,0.778
2021.12.14,LG전자,'066570,0.667
2021.12.15,피에스케이홀딩스,'031980,0.909
2021.12.15,한국조선해양,'009540,0.667
2021.12.15,CJ프레시웨이,'051500,0.786
2021.12.15,OCI,'010060,0.571
2021.12.15,한화솔루션,'009830,0.667
2021.12.16,피제이메탈,'128660,0.778
2021.12.16,초록뱀미디어,'047820,0.889
2021.12.16,삼성SDI,'006400,0.67
2021.12.16,셀리드,'299660,0.778
2021.12.16,테스나,'131970,0.741
2021.12.17,심텍,'222800,0.889
2021.12.20,엔피디,'198080,0.4
2021.12.21,SFA반도체,'036540,0.815
2021.12.22,바이옵트로,'222160,0.857
2021.12.22,LS ELECTRIC,'010120,0.75
2021.12.22,한미반도체,'042700,0.75
2021.12.23,현대에버다임,'041440,0.857
2021.12.23,파워넷,'037030,0.857
2021.12.23,테스,'095610,0.857
2021.12.23,와이엠씨,'155650,0.857
2021.12.23,비즈니스온,'138580,0.857
2021.12.23,피씨엘,'241820,0.89
2021.12.23,지니뮤직,'043610,0.861
2021.12.23,한국정보통신,'025770,0.818
2021.12.23,홈센타홀딩스,'060560,0.652
2021.12.23,미디어젠,'279600,0.774
2021.12.23,아이엘사이언스,'307180,0.824
2021.12.23,신도기연,'290520,0.778
2021.12.23,영화테크,'265560,0.875
2021.12.23,한양이엔지,'045100,0.8
2021.12.23,유틸렉스,'263050,0.778
2021.12.24,제이엘케이,'322510,0.833
2021.12.24,KT,'030200,0.8
2021.12.29,레이,'228670,0.571
2021.12.30,원티드랩,'376980,0.667
2021.12.30,LG화학,'051910,0.769
2022.01.03,이마트,'139480,0.808
2022.01.03,휴온스,'243070,0.833
2022.01.03,티에스아이,'277880,0.759
2022.01.03,제일테크노스,'038010,0.6
2022.01.03,오킨스전자,'080580,0.882
2022.01.03,티에스이,'131290,0.833
2022.01.03,켐트로닉스,'089010,0.812
2022.01.03,디에스케이,'109740,0.625
2022.01.03,KG이니시스,'035600,0.857
2022.01.03,SM C&amp;C,'048550,0.818
2022.01.03,삼성SDI,'006400,0.926
2022.01.03,다산네트웍스,'039560,0.714
2022.01.03,모바일어플라이언스,'087260,0.667
2022.01.03,세동,'053060,0.714
2022.01.03,대한유화,'006650,0.5
2022.01.03,씨아이에스,'222080,0.846
2022.01.03,엔시스,'333620,0.875
2022.01.03,현대공업,'170030,0.857
2022.01.03,SK,'034730,0.943
2022.01.03,DB하이텍,'000990,0.929
2022.01.03,오킨스전자,'080580,0.818
2022.01.03,유비벨록스,'089850,0.875
2022.01.03,데이타솔루션,'263800,0.818
2022.01.03,노바렉스,'194700,0.863
2022.01.04,CJ제일제당,'097950,0.3
2022.01.04,SK,'034730,0.667
2022.01.04,롯데정보통신,'286940,0.857
2022.01.05,POSCO,'005490,0.857
2022.01.05,현대제철,'004020,0.833
2022.01.06,아이에이,'038880,0.707
2022.01.06,유비쿼스,'264450,0.833
2022.01.06,NE능률,'053290,0.767
2022.01.06,이수화학,'005950,0.8
2022.01.06,다보링크,'340360,0.7
2022.01.06,대림제지,'017650,0.88
2022.01.06,아이엘사이언스,'307180,0.786
2022.01.06,PI첨단소재,'178920,0.826
2022.01.06,팜스토리,'027710,0.857
2022.01.06,코아시아,'045970,0.857
2022.01.06,아모레퍼시픽,'090430,0.429
2022.01.06,에스티아이,'039440,0.84
2022.01.06,TCC스틸,'002710,0.818
2022.01.06,세코닉스,'053450,0.667
2022.01.06,삼진,'032750,0.786
2022.01.06,제일기획,'030000,0.833
2022.01.06,이즈미디어,'181340,0.667
2022.01.06,코리아센터,'290510,0.875
2022.01.06,한일단조,'024740,0.8
2022.01.06,기아,'000270,0.579
2022.01.06,바이옵트로,'222160,0.678
2022.01.06,케이피에프,'024880,0.833
2022.01.06,이노션,'214320,0.857
2022.01.07,씨에스윈드,'112610,0.667
2022.01.07,이녹스첨단소재,'272290,0.833
2022.01.10,SK바이오팜,'326030,0.667
2022.01.10,삼성바이오로직스,'207940,0.667
2022.01.10,LG생활건강,'051900,0.333
2022.01.10,아모레퍼시픽,'090430,0.333
2022.01.10,삼성전자,'005930,0.667
2022.01.10,인크로스,'216050,0.857
2022.01.10,LG전자,'066570,0.583
2022.01.10,아모레G,'002790,0.5
2022.01.10,LG생활건강,'051900,0.571
2022.01.11,액트로,'290740,0.714
2022.01.11,NEW,'160550,0.857
2022.01.11,LX세미콘,'108320,0.667
2022.01.11,셀트리온헬스케어,'091990,0.667
2022.01.11,신세계인터내셔날,'031430,0.667
2022.01.11,클리오,'237880,0.857
2022.01.11,코오롱인더,'120110,0.571
2022.01.11,POSCO,'005490,0.667
2022.01.11,스튜디오드래곤,'253450,0.778
2022.01.11,효성티앤씨,'298020,0.833
2022.01.11,코스맥스,'192820,0.667
2022.01.12,한국콜마,'161890,0.667
2022.01.12,브이원텍,'251630,0.833
2022.01.12,휠라홀딩스,'081660,0.667
2022.01.12,삼성엔지니어링,'028050,0.846
2022.01.12,티씨케이,'064760,0.857
2022.01.12,DL이앤씨,'375500,0.833
2022.01.12,한화솔루션,'009830,0.75
2022.01.12,대우건설,'047040,0.571
2022.01.12,풍산,'103140,0.731
2022.01.12,고려아연,'010130,0.667
2022.01.12,한섬,'020000,0.667
2022.01.12,GS건설,'006360,0.833
2022.01.12,두산퓨얼셀,'336260,0.667
2022.01.12,덕산하이메탈,'077360,0.802
2022.01.12,현대건설,'000720,0.667
2022.01.13,한세실업,'105630,0.75
2022.01.13,BGF리테일,'282330,0.667
2022.01.13,에이비엘바이오,'298380,0.875
2022.01.13,화승엔터프라이즈,'241590,0.667
2022.01.13,F&amp;F,'383220,0.857
2022.01.13,영원무역,'111770,0.857
2022.01.13,BGF리테일,'282330,0.667
2022.01.13,GS리테일,'007070,0.6
2022.01.13,롯데관광개발,'032350,0.75
2022.01.14,풍산,'103140,0.667
2022.01.14,파세코,'037070,0.818
2022.01.14,한화솔루션,'009830,0.692
2022.01.14,롯데하이마트,'071840,0.333
2022.01.14,롯데정밀화학,'004000,0.667
2022.01.14,피앤씨테크,'237750,0.75
2022.01.14,코리아센터,'290510,0.8
2022.01.14,국일제지,'078130,0.889
2022.01.14,이씨에스,'067010,0.889
2022.01.14,CJ ENM,'035760,0.5
2022.01.14,태웅로직스,'124560,0.606
2022.01.14,차백신연구소,'261780,0.857
2022.01.14,롯데쇼핑,'023530,0.5
2022.01.14,희림,'037440,0.807
2022.01.14,이마트,'139480,0.667
2022.01.14,제일기획,'030000,0.667
2022.01.14,이노션,'214320,0.667
2022.01.18,CJ ENM,'035760,0.818
2022.01.18,에스엠,'041510,0.827
2022.01.18,녹십자,'006280,0.714
2022.01.18,하이브,'352820,0.667
2022.01.18,파인테크닉스,'106240,0.949
2022.01.18,동아에스티,'170900,0.818
2022.01.18,대웅제약,'069620,0.833
2022.01.18,JYP Ent.,'035900,0.857
2022.01.18,카카오페이,'377300,0.429
2022.01.18,LS전선아시아,'229640,0.875
2022.01.18,SK바이오사이언스,'302440,0.833
2022.01.18,유한양행,'000100,0.667
2022.01.19,NAVER,'035420,0.6
2022.01.19,한솔케미칼,'014680,0.667
2022.01.19,삼영화학,'003720,0.758
2022.01.19,엠아이텍,'179290,0.833
2022.01.19,한샘,'009240,0.5
2022.01.20,대륙제관,'004780,0.714
2022.01.20,대정화금,'120240,0.917
2022.01.20,디티앤씨,'187220,0.773
2022.01.20,코콤,'015710,0.857
2022.01.20,금강철강,'053260,0.923
2022.01.20,골프존,'215000,0.833
2022.01.20,씨큐브,'101240,0.905
2022.01.20,카카오,'035720,0.667
2022.01.20,프로텍,'053610,0.833
2022.01.21,카카오뱅크,'323410,0.514
2022.01.21,삼성SDI,'006400,0.545
2022.01.21,대덕전자,'353200,0.78
2022.01.21,롯데쇼핑,'023530,0.571
2022.01.21,GS리테일,'007070,0.667
2022.01.24,CJ프레시웨이,'051500,0.8
2022.01.24,GST,'083450,0.786
2022.01.24,종근당,'185750,0.615
2022.01.24,원익IPS,'240810,0.75
2022.01.25,코윈테크,'282880,0.75
2022.01.25,롯데렌탈,'089860,0.833
2022.01.25,쿠콘,'294570,0.938
2022.01.25,CJ대한통운,'000120,0.667
2022.01.25,삼성바이오로직스,'207940,1.0
2022.01.25,PI첨단소재,'178920,0.429
2022.01.25,NH투자증권,'005940,0.667
2022.01.26,현대차,'005380,0.333
2022.01.26,현대차,'005380,0.667
2022.01.27,RFHIC,'218410,0.667
2022.01.27,HMM,'011200,0.7
2022.01.27,GS건설,'006360,0.75
2022.01.27,대웅제약,'069620,0.667
2022.01.27,LG이노텍,'011070,0.786
2022.01.27,NICE평가정보,'030190,0.875
2022.01.27,피에스케이홀딩스,'031980,0.875
2022.01.27,우림피티에스,'101170,0.875
2022.01.27,LG디스플레이,'034220,0.67
2022.01.27,LG이노텍,'011070,0.857
2022.01.27,피피아이,'062970,0.625
2022.01.27,삼성전기,'009150,0.778
2022.01.27,기아,'000270,0.5
2022.01.27,현대모비스,'012330,1.0
2022.01.27,현대모비스,'012330,0.571
2022.01.27,하나마이크론,'067310,0.778
2022.01.27,삼성전기,'009150,0.5
2022.01.27,현대건설,'000720,0.737
2022.01.27,에프알텍,'073540,0.8
2022.01.27,현대건설,'000720,0.833
2022.01.27,GS건설,'006360,0.667
2022.01.27,현대글로비스,'086280,0.667
2022.01.27,현대모비스,'012330,0.333
2022.01.27,삼성물산,'028260,0.667
2022.01.27,흥국,'010240,0.765
2022.01.27,현대건설,'000720,0.778
2022.01.27,포스코케미칼,'003670,0.5
2022.01.27,기아,'000270,0.75
2022.01.27,우양,'103840,0.667
2022.01.27,삼성전기,'009150,0.85
2022.01.27,팬오션,'028670,0.806
2022.01.27,선광,'003100,0.571
2022.01.27,기아,'000270,0.778
2022.01.27,KG ETS,'151860,0.857
2022.01.27,에스트래픽,'234300,0.857
2022.01.27,LG디스플레이,'034220,0.75
2022.01.27,기아,'000270,0.667
2022.01.27,매일유업,'267980,0.714
2022.01.27,LG디스플레이,'034220,0.667
2022.01.27,LG이노텍,'011070,0.667
2022.01.27,케이엘넷,'039420,0.892
2022.01.27,오이솔루션,'138080,0.75
2022.01.27,메디아나,'041920,0.818
2022.01.27,연우,'115960,0.818
2022.01.27,포스코인터내셔널,'047050,0.571
2022.01.28,삼성SDI,'006400,0.818
2022.01.28,S-Oil,'010950,0.667
2022.01.28,NAVER,'035420,0.8
2022.01.28,제일기획,'030000,0.667
2022.01.28,메리츠증권,'008560,0.714
2022.01.28,현대제철,'004020,0.714
2022.01.28,현대제철,'004020,0.667
2022.01.28,한미약품,'128940,0.714
2022.01.28,NAVER,'035420,0.778
2022.01.28,제일기획,'030000,0.846
2022.01.28,삼성전자,'005930,0.792
2022.01.28,LG생활건강,'051900,0.333
2022.01.28,SBS,'034120,0.667
2022.01.28,삼성엔지니어링,'028050,0.857
2022.01.28,LG전자,'066570,0.778
2022.01.28,미래에셋증권,'006800,0.667
2022.01.28,삼성SDI,'006400,0.667
2022.01.28,대우건설,'047040,0.667
2022.01.28,한미약품,'128940,0.875
2022.01.28,DL이앤씨,'375500,0.667
2022.01.28,삼성에스디에스,'018260,0.667
2022.01.28,대우건설,'047040,0.778
2022.01.28,LG전자,'066570,0.556
2022.01.28,LG생활건강,'051900,0.5
2022.01.28,삼성전자,'005930,0.778
2022.01.28,제일기획,'030000,0.714
2022.02.03,SK이노베이션,'096770,0.667
2022.02.03,호텔신라,'008770,0.667
2022.02.03,POSCO,'005490,0.667
2022.02.03,SK하이닉스,'000660,0.75
2022.02.03,S-Oil,'010950,0.714
2022.02.03,하나마이크론,'067310,0.833
2022.02.03,롯데정보통신,'286940,0.778
2022.02.03,현대위아,'011210,0.5
2022.02.03,호텔신라,'008770,0.667
2022.02.03,LG유플러스,'032640,0.333
2022.02.03,SK하이닉스,'000660,0.833
2022.02.03,호텔신라,'008770,0.667
2022.02.03,삼성카드,'029780,0.571
2022.02.03,LG유플러스,'032640,0.769
2022.02.03,SK하이닉스,'000660,0.714
2022.02.03,POSCO,'005490,0.667
2022.02.03,SK이노베이션,'096770,0.778
2022.02.03,POSCO,'005490,0.667
2022.02.03,삼성카드,'029780,0.667
2022.02.03,인탑스,'049070,0.818
2022.02.04,대한항공,'003490,0.824
2022.02.04,이녹스첨단소재,'272290,1.0
2022.02.04,현대제철,'004020,0.571
2022.02.04,SKC,'011790,0.986
2022.02.04,SKC,'011790,0.75
2022.02.04,호텔신라,'008770,0.667
2022.02.04,호텔신라,'008770,0.667
2022.02.04,롯데정밀화학,'004000,0.861
2022.02.04,현대위아,'011210,0.571
2022.02.04,제이시스메디칼,'287410,0.869
2022.02.04,LS ELECTRIC,'010120,0.6
2022.02.04,SK이노베이션,'096770,0.6
2022.02.07,코오롱인더,'120110,0.75
2022.02.07,한국타이어앤테크놀로지,'161390,0.455
2022.02.07,대한유화,'006650,0.333
2022.02.07,한국타이어앤테크놀로지,'161390,0.571
2022.02.07,하나머티리얼즈,'166090,0.833
2022.02.08,천보,'278280,0.813
2022.02.08,천보,'278280,0.986
2022.02.08,삼성전자,'005930,0.667
2022.02.08,롯데칠성,'005300,0.667
2022.02.08,고려아연,'010130,0.818
2022.02.08,SK하이닉스,'000660,0.571
2022.02.08,롯데칠성,'005300,0.83
2022.02.08,롯데하이마트,'071840,0.333
2022.02.08,고려아연,'010130,0.833
2022.02.08,고려아연,'010130,0.767
2022.02.08,에프엔씨엔터,'173940,0.667
2022.02.08,SK바이오사이언스,'302440,0.6
2022.02.08,한국타이어앤테크놀로지,'161390,0.5
2022.02.08,포인트모바일,'318020,1.0
2022.02.08,롯데렌탈,'089860,0.75
2022.02.08,롯데하이마트,'071840,0.5
2022.02.09,LG에너지솔루션,'373220,0.857
2022.02.09,KB금융,'105560,0.833
2022.02.09,조이시티,'067000,0.833
2022.02.09,신세계인터내셔날,'031430,0.857
2022.02.09,SKC,'011790,0.75
2022.02.09,SKC,'011790,0.842
2022.02.09,롯데쇼핑,'023530,0.8
2022.02.09,KB금융,'105560,0.742
2022.02.09,동아에스티,'170900,0.6
2022.02.09,GS리테일,'007070,0.5
2022.02.09,LG화학,'051910,0.6
2022.02.09,LG화학,'051910,0.545
2022.02.09,SK가스,'018670,0.667
2022.02.09,롯데쇼핑,'023530,0.5
2022.02.09,카카오페이,'377300,0.667
2022.02.09,두산퓨얼셀,'336260,0.667
2022.02.09,한섬,'020000,0.667
2022.02.09,롯데케미칼,'011170,0.286
2022.02.09,한샘,'009240,0.714
2022.02.09,풍산,'103140,0.667
2022.02.09,풍산,'103140,0.667
2022.02.09,KB금융,'105560,1.0
2022.02.09,롯데케미칼,'011170,0.429
2022.02.09,애경산업,'018250,0.5
2022.02.09,신세계인터내셔날,'031430,0.833
2022.02.09,SKC,'011790,0.556
2022.02.09,GS리테일,'007070,0.571
2022.02.10,엠씨넥스,'097520,0.857
2022.02.10,슈프리마아이디,'317770,0.924
2022.02.10,만도,'204320,0.429
2022.02.10,한국정보공학,'039740,0.833
2022.02.10,아모레퍼시픽,'090430,0.667
2022.02.10,신한지주,'055550,0.4
2022.02.10,SK텔레콤,'017670,0.667
2022.02.10,동양이엔피,'079960,0.722
2022.02.10,이노션,'214320,0.667
2022.02.10,네오위즈홀딩스,'042420,0.533
2022.02.10,JW신약,'067290,0.891
2022.02.10,기업은행,'024110,0.8
2022.02.10,크리스에프앤씨,'110790,0.867
2022.02.10,비트컴퓨터,'032850,0.667
2022.02.10,신한지주,'055550,0.667
2022.02.10,코메론,'049430,0.848
2022.02.10,신세계,'004170,0.667
2022.02.10,KT,'030200,0.857
2022.02.10,신세계,'004170,0.857
2022.02.10,SK텔레콤,'017670,0.857
2022.02.10,KT,'030200,0.857
2022.02.10,KT,'030200,0.778
2022.02.10,인지디스플레,'037330,0.844
2022.02.10,바이오톡스텍,'086040,0.857
